"id","country_slug","country","ul_safety_index","institutions_resources","safety_frameworks","safety_outcomes","transport_injuries","transport_injuries_rating","falls","falls_rating","drowning","drowning_rating","fires_heat_hot_substances","fires_heat_hot_substances_rating","poisonings","poisonings_rating","exposure_to_mechanical_forces","exposure_to_mechanical_forces_rating","foreign_body","foreign_body_rating","other_unintentional_injuries","other_unintentional_injuries_rating","exposure_to_forces_of_nature_disaster","exposure_to_forces_of_nature_disaster_rating","unintentional_injuries","gdp_per_capita","gdp_per_capita_rating","government_effectiveness","government_effectiveness_rating","education","education_rating","network_readiness","network_readiness_rating","ul_standards_index","ul_standards_index_rating","consumer_protection_survey","consumer_protection_survey_rating","ul_labor_rights_index","ul_labor_rights_index_rating","iso_membership","iec_membership","ul_safety_index_rank","institutions_resources_rank","safety_frameworks_rank","safety_outcomes_rank","transport_injuries_rating_rank","falls_rating_rank","drowning_rating_rank","fires_heat_hot_substances_rating_rank","poisonings_rating_rank","exposure_to_mechanical_forces_rating_rank","foreign_body_rating_rank","other_unintentional_injuries_rating_rank","exposure_to_forces_of_nature_disaster_rating_rank","gdp_per_capita_rating_rank","government_effectiveness_rating_rank","education_rating_rank","network_readiness_rating_rank","ul_standards_index_rating_rank","consumer_protection_survey_rating_rank","ul_labor_rights_index_rating_rank"
45,"Czech-Republic","Czech Republic",86.0879736202701,71.9754120585234,100,88.6427653381094,976.532138884,0.775777124959944,622.069230303,0.602034630625666,116.521283052999,0.965028986985259,59.042219073,0.963320134657857,25.454157731,0.987489997980263,120.554189197999,0.887843303667871,141.735910438,0.830429457423677,134.978862479,0.965973204238792,0.1133876026,0.999952039890516,2197.0013787616,5994.528277,0.648618087191605,0.62,0.65478841870824,0.783,0.855855855855856,NULL,NULL,8,1,NULL,NULL,NULL,NULL,"Member body","Full member",28,34,1,66,91,168,39,25,28,35,90,66,59,47,42,19,NULL,1,NULL,NULL
46,"North-Korea","North Korea",35.9891078511474,8.9086859688196,62.5,83.7181407899997,1758.36123526099,0.49820260157858,294.043659232999,0.839099114002966,534.333428368,0.814438099333077,100.658822339,0.920447403692052,132.489670068,0.911574005284184,278.533389792,0.677782374271376,80.94891673,0.916432424370114,148.430326954,0.962009189207422,12.6545113739999,0.994647459360203,3340.45396011899,NULL,NULL,-1.92,0.089086859688196,NULL,NULL,NULL,NULL,5,0.625,NULL,NULL,NULL,NULL,"Member body",NULL,127,183,59,107,165,74,132,68,124,124,53,81,135,NULL,180,NULL,NULL,59,NULL,NULL
47,"Democratic-Republic-of-the-Congo","Democratic Republic of the Congo",35.680236271517,16.8408931155898,37.5,71.9261438869565,1302.192732692,0.660157119860057,211.748038418999,0.898574260311977,992.111116648,0.649442540447455,541.919050738,0.465868471885864,326.807796955,0.773751957448106,413.946993649,0.497726345552552,321.565079503,0.576002627937835,182.973593473,0.951829626382241,0,1,4293.264402077,397.264871,0.194675389375087,-1.96,0.0801781737193764,0.297,0.23037323037323,NULL,NULL,3,0.375,NULL,NULL,NULL,NULL,"Correspondent member",NULL,129,175,94,168,139,50,178,179,172,164,149,117,1,147,181,137,NULL,94,NULL,NULL
48,"Denmark","Denmark",94.5432652729786,92.2360270317436,100,91.6201935477202,686.984835193,0.878575748330229,599.144259468,0.618602535224418,44.919780339,0.990836120578281,79.5974396169999,0.942144489094163,32.088664011,0.982784408972487,107.785477303,0.904821535471643,45.982919983,0.96590319564936,147.954584099,0.962149385974234,0,1,1744.457960013,30743.55917,0.922059843436909,2,0.962138084632517,0.804,0.882882882882883,NULL,NULL,8,1,NULL,NULL,NULL,NULL,"Member body","Full member",9,7,1,32,28,164,10,49,40,28,20,79,1,8,6,13,NULL,1,NULL,NULL
49,"Djibouti","Djibouti",NULL,28.7763845381231,NULL,77.3464777552466,1055.029779673,0.747907932920995,382.039160468,0.77550465710817,582.69626461,0.797006814673869,344.407255761,0.669341830691684,260.411947966,0.820843868131253,297.098769806,0.653096460140424,340.629252605,0.54903015653995,175.003497861,0.954178335615064,13.539947395,0.994272942150785,3450.855876145,762.8838243,0.303812768713463,-1.1,0.271714922048998,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,145,NULL,143,105,117,138,149,157,130,153,108,136,122,162,NULL,NULL,NULL,NULL,NULL
50,"Dominica","Dominica",NULL,61.9305625849748,NULL,92.9128012918616,680.381339042999,0.880920202258819,116.81127362,0.967185176915744,249.649281614,0.917046026940991,104.381574783,0.916612286179847,92.435476836,0.939982836843509,128.989026416,0.876627714915305,75.626908801,0.923962134988887,105.246785097,0.974734956676614,82.556245616,0.965080780547831,1636.077911826,4819.899954,0.612139760948074,0.39,0.603563474387528,0.617,0.642213642213642,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56,NULL,18,27,14,77,72,105,46,48,38,181,54,53,65,NULL,NULL,NULL,NULL
51,"Dominican-Republic","Dominican Republic",38.4822266923536,50.2587259367676,12.5,90.7108200007396,1184.934098274,0.701787713696682,71.405479684,1,153.528666123999,0.95169051722358,106.583547313,0.914343850784739,39.513720549,0.977518114397916,152.990513016,0.844713547967147,135.823932942,0.838793871818292,224.522454663999,0.939585583318861,10.542940436,0.995540600859343,2079.845353002,2802.424044,0.52144010803971,-0.33,0.443207126948775,0.54,0.543114543114543,NULL,NULL,1,0.125,NULL,NULL,NULL,NULL,"Subsciber member",NULL,124,85,125,42,126,1,50,74,63,72,88,144,133,73,97,86,NULL,125,NULL,NULL
52,"Ecuador","Ecuador",61.5136944065314,43.4010528289984,62.5,85.8094562922274,1228.665653616,0.686261602316289,292.621948756,0.840126585912069,331.068248488,0.887700411618977,135.875144042,0.884168136104361,63.68883187,0.960371678281522,158.03091228,0.838011457122629,252.229138277,0.674100860762186,101.021875162,0.975979996316696,56.432810379,0.97613033786574,2619.63456287,1451.290776,0.411377965931256,-0.8,0.338530066815145,0.547,0.552123552123552,NULL,NULL,5,0.625,NULL,NULL,NULL,NULL,"Member body",NULL,79,102,59,96,131,73,95,89,84,73,133,34,176,101,141,83,NULL,59,NULL,NULL
53,"Egypt","Egypt",74.5851966228706,45.5726941149657,100,91.0443948094855,876.340456307,0.811348400916496,272.613950074,0.854586391150697,218.606810085,0.928234579966287,80.131122377,0.941594698010918,38.006485556,0.978587135680868,172.641477548,0.818584159683065,86.286122678,0.908881211211965,180.515833199,0.952553904299173,0.8864546544,0.999625051934225,1926.0287124784,1461.018259,0.412495307516241,-0.16,0.481069042316258,0.486,0.473616473616474,NULL,NULL,8,1,NULL,NULL,NULL,NULL,"Member body","Full member",47,99,1,41,75,65,71,52,59,81,55,111,87,99,85,99,NULL,1,NULL,NULL
54,"El-Salvador","El Salvador",52.9196127166293,44.4541638324925,37.5,88.9009205846781,1771.628856659,0.493492168437855,196.897401474,0.909306833884538,361.116509885,0.876870199029615,80.110674025,0.94161576356229,40.469656233,0.976840107586719,114.15357003,0.896354044360871,66.23834488,0.937245311262597,88.724785019,0.979603828521699,24.222250795,0.989754595974842,2743.562049,2259.888269,0.485450937624852,-0.54,0.396436525612472,0.469,0.451737451737452,NULL,NULL,3,0.375,NULL,NULL,NULL,NULL,"Correspondent member",NULL,98,101,94,62,166,47,99,51,64,33,41,27,155,76,113,103,NULL,94,NULL,NULL
55,"Equatorial-Guinea","Equatorial Guinea",NULL,34.1716940306394,NULL,58.9110461733608,2271.165885031,0.316140425960826,321.446941234,0.819294728420406,1307.833846658,0.535647461253837,735.455006361,0.266490956508155,358.94268658,0.750959970071245,562.847685069,0.29973687915533,461.442163213999,0.378101013247886,237.970007583,0.93562272098479,0,1,6257.10422173,1970.251229,0.462510547811204,-1.51,0.180400890868597,0.415,0.382239382239382,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,131,NULL,185,179,85,181,186,174,183,173,155,1,84,177,114,NULL,NULL,NULL,NULL
56,"Eritrea","Eritrea",26.4882641481673,18.4631706195818,12.5,80.5274969289467,828.765239567,0.828239135953816,320.463418029,0.820005521849474,509.858503938,0.823259529338074,301.795755513,0.713239487944129,266.530481167,0.816504238118221,292.723276652,0.658914442223137,282.601616344999,0.631129115195836,168.200023472,0.956183252982513,0,1,2970.938314683,199.8131951,0.079731118404999,-1.02,0.289532293986637,NULL,NULL,NULL,NULL,1,0.125,NULL,NULL,NULL,NULL,NULL,"Pre-associate",135,172,125,129,63,84,127,135,159,127,142,101,1,170,159,NULL,NULL,125,NULL,NULL
57,"Estonia","Estonia",69.0199978510105,71.6315592030716,62.5,73.4413078825377,1203.39365676,0.695233975581375,795.658770949,0.476581256247834,413.731345907,0.857906377730803,555.579224601,0.45179598847747,110.643613152,0.927068536594984,229.883589782,0.742470777343611,369.056523778,0.508810538593173,189.613003749,0.949873057104419,0.05389975968,0.999977201754723,3867.61362843768,4070.031904,0.583855754430971,0.72,0.677060133630289,0.808,0.888030888030888,NULL,NULL,5,0.625,NULL,NULL,NULL,NULL,"Correspondent member","Associate member",63,37,59,157,127,179,108,180,113,103,160,122,51,60,38,11,NULL,59,NULL,NULL
58,"Ethiopia","Ethiopia",38.7115705838729,12.6556082012652,62.5,73.3431124801282,1075.156033039,0.740762464414632,468.565523624,0.712971948108735,533.554609865,0.814718806753868,459.49369669,0.550781697654778,282.511068508,0.80516984894803,304.508744739,0.643243604730483,456.6736985,0.384847557009423,194.357626606,0.948474863148788,0.2143568281,0.999909332442801,3775.0353583991,124.0509505,0,-0.91,0.314031180400891,0.169,0.0656370656370657,NULL,NULL,5,0.625,NULL,NULL,NULL,NULL,"Member body",NULL,123,180,59,158,108,145,131,171,164,134,171,129,65,178,152,154,NULL,59,NULL,NULL
59,"Fiji","Fiji",38.3930977798111,52.6468171033656,12.5,85.9958180010855,796.131882817,0.839825029198504,113.703019450999,0.96943151602393,540.661765262,0.812157194192057,279.759289697,0.735941087695745,45.967061305,0.97294101882467,205.273530446,0.775194147997376,244.012405165,0.685726101346275,182.514905464,0.951964797252726,8.410126611,0.996442727566415,2416.433986218,2076.013308,0.471256275776783,-0.54,0.396436525612472,0.671,0.711711711711712,NULL,NULL,1,0.125,NULL,NULL,NULL,NULL,"Subsciber member",NULL,125,77,125,93,48,12,133,128,70,96,130,116,123,81,113,42,NULL,125,NULL,NULL
60,"Finland","Finland",92.8644868483982,90.2059572718673,100,88.7797198202107,668.344739825,0.885193582856384,898.379180579999,0.402345089957368,121.509062591999,0.963231255261532,84.392889403,0.937204296661323,33.149050432,0.982032319445993,108.105980325,0.904395370746018,59.505784884,0.946770706408511,124.700414017,0.969002162481833,0,1,2098.087102058,24253.25042,0.882397571435006,2.13,0.99109131403118,0.765,0.832689832689833,NULL,NULL,8,1,NULL,NULL,NULL,NULL,"Member body","Full member",15,14,1,63,25,184,41,56,45,30,33,59,1,15,2,23,NULL,1,NULL,NULL
61,"France","France",90.8703156382987,86.5636895906653,100,86.6822849271582,1010.01244038299,0.763890539036867,776.948966085999,0.490102855217906,82.361331442,0.977341164821491,79.619640019,0.942121618610087,28.119073249,0.985599880368052,146.708299872,0.853066847178269,124.097475782,0.855384758223611,242.132181302,0.934396169094031,1.177821923,0.999501810893919,2491.17723005799,22465.64184,0.869591577327351,1.72,0.89977728285078,0.761,0.827541827541828,NULL,NULL,8,1,NULL,NULL,NULL,NULL,"Member body","Full member",20,18,1,90,99,177,27,50,36,62,77,157,92,20,18,24,NULL,1,NULL,NULL
62,"Gabon","Gabon",NULL,50.3878876750644,NULL,78.2163885995739,1570.089347661,0.565045188671908,288.063916378,0.843420681513771,591.915985569,0.793683775890316,312.646967359,0.702060750382272,143.269251565999,0.903928480799821,321.549875662,0.620584445890628,269.013084471,0.650354511721019,153.900648002,0.960397139091912,0,1,3650.449076668,4115.036784,0.585695098519754,-0.63,0.376391982182628,0.545,0.54954954954955,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84,NULL,137,161,70,141,141,129,143,138,88,1,59,125,84,NULL,NULL,NULL,NULL
63,"Gambia","Gambia",NULL,28.5542966455646,NULL,82.5216086875156,691.050523892,0.877132297826696,336.286448874,0.808570198010247,342.163187452,0.883701493143843,263.341446407,0.75285447617947,136.715581175,0.908576736156129,299.383699893999,0.650058246653545,315.099372528,0.585150472720675,148.634146899,0.9619491254629,2.478313218,0.998951735722902,2535.152720339,637.1055215,0.273677510179468,-0.5,0.405345211581292,0.256,0.177606177606178,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,146,NULL,111,29,92,96,126,125,131,148,82,103,128,108,146,NULL,NULL,NULL,NULL
64,"Georgia","Georgia",NULL,32.0810674515832,NULL,88.2337763538872,707.75244385,0.871202578028113,313.439685851,0.825081581727144,200.777454302,0.934660765858046,309.406151063999,0.705399385307307,65.556744812,0.959046842606281,172.70661192,0.818497552163426,120.010541286,0.861167055898344,134.941854049,0.965984110261187,0,1,2024.591487134,691.9977101,0.287501081771085,-0.73,0.354120267260579,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,135,NULL,72,34,82,65,139,85,82,76,65,1,123,133,NULL,NULL,NULL,NULL,NULL
65,"Germany","Germany",93.723522522818,89.3922535334083,100,92.0970931352118,723.540876061,0.865597175816535,625.532213598,0.599531928342135,34.279876854,0.994671031861512,47.995062778,0.974700730924821,11.279187311,0.997543735542463,88.492041687,0.930475526639531,43.415243272,0.96953600921415,166.506750975,0.956682243827917,0,1,1741.041252536,23718.7467,0.878670203795717,1.91,0.942093541202672,0.787,0.861003861003861,NULL,NULL,8,1,NULL,NULL,NULL,NULL,"Member body","Full member",12,15,1,30,38,169,6,15,3,12,19,99,1,18,11,17,NULL,1,NULL,NULL
66,"Ghana","Ghana",56.8633540583193,35.1110695281089,62.5,83.7863636089634,891.233608126999,0.80606085209382,299.712712876,0.835002081967529,238.341093063,0.921121806380934,200.556567869999,0.817534411469545,78.479881631,0.949880980371019,271.398108453,0.687269976588264,330.020114779,0.564040231460954,154.854904395,0.960115929065103,0.599431768899999,0.999746455409538,2465.1964229629,264.7025762,0.126768551261914,0.02,0.521158129175947,0.433,0.405405405405405,NULL,NULL,5,0.625,NULL,NULL,NULL,NULL,"Member body",NULL,93,128,59,106,77,79,73,106,92,118,150,90,80,163,70,109,NULL,59,NULL,NULL
67,"Greece","Greece",86.3207019413591,71.6689524453416,100,89.7457380001753,1233.031600714,0.68471155040539,553.111592308,0.651870400358127,107.813882641,0.968167371476685,48.323377268,0.974362506809989,21.844611911,0.990050103949995,98.836014513,0.916721408772674,59.6713332919999,0.946536484358814,193.276093341,0.948793580425064,9.68612221199999,0.995903013459035,2325.5946282,12042.95373,0.765303916880669,0.65,0.661469933184855,0.68,0.723294723294723,NULL,NULL,8,1,NULL,NULL,NULL,NULL,"Member body","Full member",26,36,1,54,132,159,34,16,21,19,34,128,128,32,41,38,NULL,1,NULL,NULL
68,"Grenada","Grenada",40.4578308268558,60.8408425486104,12.5,87.0768178062775,738.230766728999,0.860381791252837,164.942932315,0.932400368019892,528.503395617,0.816539402076089,154.083175585,0.865410525523546,62.145903939,0.961466015132749,362.371257506,0.566305291564249,130.805396474999,0.845894223383041,58.482325403,0.988515985612568,0,1,2199.565153569,5117.539563,0.6221620625535,0.35,0.594654788418708,NULL,NULL,NULL,NULL,1,0.125,NULL,NULL,NULL,NULL,"Subsciber member",NULL,120,57,125,86,40,32,130,96,83,152,84,10,1,51,54,NULL,NULL,125,NULL,NULL
69,"Guatemala","Guatemala",49.8936398095906,38.3143721121909,37.5,86.4455380719323,722.80401364,0.865858785721122,182.347977534,0.919821720448175,296.405353583,0.900193863929711,134.914275259,0.885158007107617,75.662549352,0.951879201074084,277.762836777,0.678806959038684,293.396110645999,0.615856793273947,114.489113912,0.972011332760749,22.4321513089999,0.990511763119816,2120.214382012,1650.365959,0.432878148371731,-0.53,0.398663697104677,0.365,0.317889317889318,NULL,NULL,3,0.375,NULL,NULL,NULL,NULL,"Correspondent member",NULL,107,121,94,91,37,43,88,88,90,123,144,50,153,94,112,122,NULL,94,NULL,NULL
70,"Guinea","Guinea",40.8037065643858,25.0346172774977,37.5,72.3646761758059,921.118166298,0.795450870923743,376.608897932,0.779429114517087,726.346112787999,0.745231493178807,370.230921544,0.642738720663962,246.840342879,0.830469662880708,459.465710446,0.43720126428007,485.183158889,0.344511655693527,228.481413797,0.938418916779246,1.491443345,0.999369156905381,3815.766167918,340.414229,0.168843793211423,-0.83,0.33184855233853,NULL,NULL,NULL,NULL,3,0.375,NULL,NULL,NULL,NULL,"Correspondent member",NULL,119,159,94,163,82,110,153,155,156,174,175,147,97,153,143,NULL,NULL,94,NULL,NULL
71,"Guinea-Bissau","Guinea-Bissau",NULL,20.8812830887742,NULL,66.2485219868552,1142.64767617,0.716800756208675,464.393524452999,0.715987057037279,938.793178648,0.668659778867249,411.507533863,0.600216242704352,307.119381614,0.787716160193441,547.800213099,0.319745120336454,568.188913167,0.227073027689864,270.050764084,0.926168835779648,0,1,4650.501185098,281.4036603,0.137002053757666,-1.06,0.280623608017817,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,171,NULL,177,121,142,171,162,168,180,182,168,1,158,160,NULL,NULL,NULL,NULL,NULL
72,"Guyana","Guyana",36.0961310276799,45.8839758909613,12.5,81.9994439585466,1236.168574542,0.683597823608572,276.811700314,0.851552671892938,503.002805635,0.825730509907932,213.137199171,0.804574054813324,82.134088734,0.947289197945875,289.28834945,0.663481777655576,277.771498077,0.637962887955607,135.654851329,0.965773996935571,0.03065062799,0.999987035553796,3013.99971787999,960.1867601,0.342286189043636,-0.19,0.474387527839644,0.553,0.55984555984556,NULL,NULL,1,0.125,NULL,NULL,NULL,NULL,"Subsciber member",NULL,126,97,125,115,133,67,126,110,94,126,139,67,50,115,89,82,NULL,125,NULL,NULL
73,"Haiti","Haiti",NULL,22.8589126782399,NULL,72.3342950244721,1561.577990651,0.568066994685943,179.912825115,0.921581608094349,1121.546793729,0.602790393725408,430.677784607,0.580467369942167,262.401625514,0.819432669708379,426.582479849,0.480925260570676,314.022484235,0.586674081351705,168.998388108,0.955947982731939,13.711945212,0.994200191391926,4479.43231702,462.4813299,0.2200993578863,-1.46,0.191536748329621,0.331,0.274131274131274,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,168,NULL,165,160,40,179,165,158,167,147,104,137,140,174,131,NULL,NULL,NULL,NULL
74,"Honduras","Honduras",51.4673243756997,38.4849700924044,37.5,94.4653096681435,744.510674849,0.858152221502408,79.26801336,0.994317737248784,168.056064285,0.946454446877438,52.7569325639999,0.969795132048226,61.643740628,0.961822179413349,131.762272213,0.872940200436359,60.3278575,0.945607617403632,101.762916893,0.975761618565633,54.313585861,0.977026716637089,1454.402058153,1138.147032,0.370725189772272,-0.54,0.396436525612472,0.419,0.387387387387387,NULL,NULL,3,0.375,NULL,NULL,NULL,NULL,"Correspondent member",NULL,103,120,94,6,41,3,52,22,82,51,35,35,174,109,113,113,NULL,94,NULL,NULL
75,"Hungary","Hungary",85.8373628200832,71.8456633210766,100,88.0295618461454,905.144307762,0.801122105455993,787.629373371999,0.48238411174539,111.728871707,0.966756302686061,97.320275381,0.923886719117008,20.160639542,0.991244477959836,87.926600827,0.931227378985433,126.462290064,0.852038959523543,106.956670061,0.974231070299647,0.5450905519,0.999769440380179,2243.8741192679,4619.528633,0.605037830369272,0.96,0.730512249443207,0.755,0.81981981981982,NULL,NULL,8,1,NULL,NULL,NULL,NULL,"Member body","Full member",29,35,1,74,79,178,35,65,17,11,82,42,76,56,31,25,NULL,1,NULL,NULL
76,"Iceland","Iceland",90.7658287669318,91.8639363018307,87.5,93.0280737972387,585.478218272,0.914613868352198,483.082281426,0.702480669403179,58.83279955,0.985821489155044,50.113094039,0.972518770425796,37.055872963,0.979261367037278,94.035541406,0.923104475901814,24.521970772,0.996266686143706,122.284376994,0.969714144964731,168.461131398,0.928745170367737,1623.86528682,31737.47061,0.92738163022893,2.03,0.968819599109131,0.786,0.85971685971686,NULL,NULL,7,0.875,NULL,NULL,NULL,NULL,"Member body","Associate member",22,8,51,16,17,148,17,19,55,15,3,55,182,7,5,18,NULL,51,NULL,NULL
77,"India","India",63.954850812359,33.5653586558858,100,77.9343968149729,1227.132044733,0.686806082889761,450.465315953,0.726052990438913,385.28512232,0.868159172218357,531.131029129,0.476982111918899,100.815854966999,0.934038971007839,316.082243808,0.62785461705576,166.505249217,0.795385174192163,338.851101696,0.905894049122464,16.7325662909999,0.992922544503403,3533.000528114,452.4135847,0.216418069356601,-0.14,0.485523385300668,0.355,0.305019305019305,NULL,NULL,8,1,NULL,NULL,NULL,NULL,"Member body","Full member",73,132,1,139,130,136,102,178,107,141,102,176,144,141,82,125,NULL,1,NULL,NULL
78,"Indonesia","Indonesia",72.7084893978803,42.7591790841513,100,89.8930273548421,1369.921118021,0.636111360544876,226.67972371,0.887783113000147,373.966945335,0.87223855176222,62.622391852,0.959631900339835,34.5125939929999,0.981065212728255,67.373737693,0.958555998926879,142.644532025,0.829143916758696,110.578793101,0.973163666062531,17.308966198,0.992678741812346,2405.608801928,780.092079,0.307543697961016,-0.27,0.456570155902004,0.521,0.518661518661519,NULL,NULL,8,1,NULL,NULL,NULL,NULL,"Member body","Full member",54,106,1,52,149,52,101,31,50,4,91,46,146,120,93,92,NULL,1,NULL,NULL
79,"Iran","Iran",70.2226899210937,45.8619365276205,100,75.5057446697872,2206.492051482,0.33910172096225,297.214090824,0.836807839195481,349.569134414,0.881032187956289,452.039251104,0.558461143237232,291.597633623,0.798725113029628,301.899621263,0.646712889928902,87.744259508,0.906818202565801,561.500899494,0.840281331128588,29.3715012959999,0.987576592276673,4577.428443008,1664.26127,0.434280501689774,-0.45,0.416481069042316,0.526,0.525096525096525,NULL,NULL,8,1,NULL,NULL,NULL,NULL,"Member body","Full member",59,98,1,149,176,77,98,170,165,132,58,183,158,93,107,89,NULL,1,NULL,NULL
80,"Iraq","Iraq",NULL,23.2222040685292,NULL,74.263286157339,1348.774880171,0.6436189564117,326.075986959,0.815949311385547,282.552093267,0.90518695661803,260.276254267,0.756012186027551,86.272135377,0.94435424755542,788.268912584,0,153.180444613,0.814237442745374,683.463457972,0.804340157885355,0.008285287123,0.999996495531536,3928.87245049712,NULL,NULL,-1.87,0.10022271714922,0.401,0.364221364221364,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,165,NULL,154,144,88,86,124,97,187,98,185,48,NULL,179,117,NULL,NULL,NULL,NULL
81,"Ireland","Ireland",94.1351769310435,90.317962435963,100,92.3595266091132,728.0129008,0.864009462924766,508.020911366,0.684457490894324,78.434450552,0.978756519749682,70.550956298,0.95146402541103,30.089562642,0.984202291333343,106.733350549,0.906220521686013,42.3995254099999,0.970973072381513,113.597745076,0.972274010439522,0,1,1677.839402693,26236.3719,0.895543522335209,1.67,0.888641425389755,0.837,0.925353925353925,NULL,NULL,8,1,NULL,NULL,NULL,NULL,"Member body","Full member",10,13,1,25,39,152,26,39,38,26,18,49,1,12,19,6,NULL,1,NULL,NULL
82,"Israel","Israel",92.6165303578618,84.5008450224372,100,94.0165844799914,711.408536881,0.869904547185796,322.813400999,0.818307186268772,50.8979836009999,0.988681413143649,54.785073735,0.967705774821516,20.548749308,0.99096920728081,107.999832834999,0.90453651236668,49.353862414,0.961133901548976,154.386169742999,0.960254060583029,0,1,1472.193609516,21052.10432,0.858721939403113,1.15,0.7728285077951,0.82,0.903474903474903,NULL,NULL,8,1,NULL,NULL,NULL,NULL,"Member body","Full member",18,21,1,7,35,86,13,24,18,29,25,89,1,24,25,10,NULL,1,NULL,NULL
83,"Italy","Italy",88.1729628140635,76.0456851284889,100,90.1429415715196,953.377876431,0.78399763426872,606.645504013,0.613181376572223,41.951375897,0.99190601446443,48.9898608069999,0.973675906577912,26.220825384,0.98694623138659,147.184426896,0.852433753170981,40.735650691,0.973327164165498,170.377071481,0.955541698224833,42.898615357,0.98185496260558,2078.381206957,20051.2426,0.85057482016361,0.77,0.688195991091314,0.695,0.742599742599742,NULL,NULL,8,1,NULL,NULL,NULL,NULL,"Member body","Full member",23,28,1,49,84,167,8,18,31,65,17,105,167,25,34,34,NULL,1,NULL,NULL
84,"Jamaica","Jamaica",68.9588890591123,55.9985994374692,62.5,93.6943896479131,360.455876216,0.994504051047873,94.276649179,0.983470977695791,104.373914655,0.969407229719954,92.229340225,0.929131315652494,37.613263703,0.978866032158013,309.650460258,0.636406796235741,59.219409013,0.94717587819059,37.569485721,0.99467879494847,2.709397995,0.998853992663248,1098.097796965,3448.448874,0.55613642054973,0.01,0.518930957683742,0.588,0.604890604890605,NULL,NULL,5,0.625,NULL,NULL,NULL,NULL,"Member body",NULL,64,68,59,9,2,8,32,60,57,137,32,5,106,67,72,74,NULL,59,NULL,NULL
85,"Japan","Japan",92.6529391339669,85.7130906932479,100,92.7962542675016,504.711363465,0.94328870449216,497.115263714999,0.692339015855461,107.669981661999,0.968219237312575,68.759045098,0.9533100224594,18.1299838,0.992684740570927,76.962029561,0.945806690830979,106.07750155,0.880879870807973,70.727185812,0.98490754499939,23.105255968,0.990227056746283,1473.257610631,37299.64413,0.954391691769683,1.19,0.78173719376392,0.767,0.835263835263835,NULL,NULL,8,1,NULL,NULL,NULL,NULL,"Member body","Full member",17,19,1,21,8,150,33,37,11,6,66,15,154,4,24,21,NULL,1,NULL,NULL
86,"Jordan","Jordan",56.4056537611671,55.705254107712,37.5,85.9093601121944,1247.993763536,0.679399500453148,285.741151311,0.845099346682523,200.313469395,0.93482799866778,216.583558358,0.801023673027204,132.324302103,0.911691294144199,209.561386146,0.769492695210722,125.012162607,0.854090636307421,235.95248349,0.936217265604498,0,1,2653.482276946,1774.088418,0.444969296820317,-0.01,0.514476614699332,0.671,0.711711711711712,NULL,NULL,3,0.375,NULL,NULL,NULL,NULL,"Correspondent member",NULL,94,70,94,94,136,69,64,111,123,97,79,154,1,89,73,42,NULL,94,NULL,NULL
87,"Kazakhstan","Kazakhstan",60.6796185972831,48.9767028690333,62.5,72.9892607136482,1154.087670147,0.71273918969706,425.294274464,0.744244133059879,694.469129667,0.756720826932486,311.225652695,0.703524965056832,1417.736522853,0,129.20020381,0.876346917699695,163.016794249,0.800320727984282,102.857069578,0.975439182469696,0.715122041599999,0.999697521328406,4398.6024395046,1229.000958,0.383570748670282,-0.71,0.358574610244989,0.683,0.727155727155727,NULL,NULL,5,0.625,NULL,NULL,NULL,NULL,"Member body",NULL,83,89,59,159,124,128,149,140,187,48,101,36,84,106,131,37,NULL,59,NULL,NULL
88,"Kenya","Kenya",56.3872647714302,33.2935051106528,62.5,86.1595750094497,632.254453376,0.89800679754256,283.984467387,0.846368904313478,279.353256337,0.906339904654952,209.970702416999,0.807836126986074,173.390679993,0.882564560634147,273.667601869,0.684252288851957,189.52722894,0.762813098483505,134.012417402,0.966258006151576,0.184258613,0.999922063232221,2176.345066334,408.9818683,0.19953722487571,-0.54,0.396436525612472,0.431,0.402831402831403,NULL,NULL,5,0.625,NULL,NULL,NULL,NULL,"Member body",NULL,95,133,59,92,21,68,83,109,139,119,113,64,63,145,113,110,NULL,59,NULL,NULL
89,"Kiribati","Kiribati",NULL,39.1944488967985,NULL,92.0382323477321,979.523267597,0.774715177878759,73.424563743,0.998540805468974,193.860137369,0.937153955462016,83.901541075,0.937710475518405,102.148519362999,0.933093765642404,133.090419695,0.871174196472574,126.428110525,0.852087317594629,90.891844593,0.978965217258132,0,1,1783.26840396,799.8566112,0.311728621588531,-0.2,0.472160356347439,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,119,NULL,31,92,2,58,55,108,52,81,30,1,119,90,NULL,NULL,NULL,NULL,NULL
